scrape_timestamp,manufacturer,model,year,km,transmission,color,price,license_plate,gov_manufacturer,gov_tokef_dt,gov_last_test_dt,gov_baalut,zmig_kidmi,zmig_ahori
2025-12-07 05:15:40.486609+00:00,סיטרואן,SHINE PACK BERLINGO קומבי סולר אוטומטי 1499,2023,94576,אוטומטי,לבן,96900,22577603,סיטרואן פורטוג,2026-01-04,2024-12-29,ליסינג,205/60R16,205/60R16
2025-12-07 05:15:40.486609+00:00,סיטרואן,SHINE PACK BERLINGO קומבי סולר אוטומטי 1499,2023,95135,אוטומטי,לבן,107900,22770203,סיטרואן ספרד,2026-01-30,2025-01-17,ליסינג,205/60R16,205/60R16
2025-12-07 05:15:40.486609+00:00,סקודה,אוקטביה AMBITION 1.5,2021,132846,אוטומטי,אפור כהה,89900,61114602,סקודה צ'כיה,2026-08-16,2025-07-10,ליסינג,205/55 R17,205/55 R17
2025-12-07 05:15:40.486609+00:00,סקודה,קודיאק AMBITION 1.5,2020,114141,אוטומטי,כסף מטלי,89900,24828702,סקודה צ'כיה,2026-07-05,2025-05-29,סוחר,215/65 R17,215/65 R17
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,101797,אוטומטי,אפור פלדה,79900,22896103,פיג'ו ספרד,2026-02-26,2025-02-18,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,103670,אוטומטי,לבן,79900,22636903,פיג'ו ספרד,2026-01-16,2025-01-15,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,105199,אוטומטי,לבן,79900,22637103,פיג'ו ספרד,2026-01-16,2025-01-19,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,118435,אוטומטי,אפור כהה,79900,35015803,פיג'ו ספרד,2026-03-20,2025-03-06,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,123725,אוטומטי,לבן,76900,48854903,פיג'ו ספרד,2026-05-16,2025-05-12,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,68672,אוטומטי,אפור כהה,87900,35015203,פיג'ו ספרד,2026-03-20,2025-03-11,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,83045,אוטומטי,אפור פלדה,86900,22897703,פיג'ו ספרד,2026-02-25,2025-02-06,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,90578,אוטומטי,אפור כהה,84900,35016203,פיג'ו ספרד,2026-03-20,2025-03-06,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2023,90678,אוטומטי,אפור פלדה,92900,49087603,פיג'ו ספרד,2026-07-18,2025-06-08,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2022,58526,אוטומטי,אפור פלדה,79900,84327102,פיג'ו ספרד,2026-03-29,2025-02-13,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,2008 ACTIVE 1.2,2022,84607,אוטומטי,אפור פלדה,79900,84177502,פיג'ו ספרד,2026-03-28,2025-02-26,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.2,2023,103975,אוטומטי,שחור מטלי,75900,35150803,פיג'ו צרפת,2026-04-16,2025-03-20,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.2,2023,92577,אוטומטי,אפור פלדה,80900,35154003,פיג'ו צרפת,2026-04-17,2025-03-27,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.2,2023,98709,אוטומטי,אפור כהה,80900,48864203,פיג'ו צרפת,2026-05-20,2025-04-08,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.2,2022,133588,אוטומטי,אפור פלדה,65900,75161602,פיג'ו צרפת,2025-02-22,2024-01-31,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.2,2022,84022,אוטומטי,לבן,76900,84268002,פיג'ו צרפת,2026-03-29,2025-03-03,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.2,2022,88604,אוטומטי,לבן,72900,84293502,פיג'ו צרפת,2026-03-29,2025-03-18,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.2,2022,96299,אוטומטי,לבן,72900,84293202,פיג'ו צרפת,2026-03-29,2025-03-18,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.5 סולר,2023,184984,אוטומטי,לבן,74900,22665303,פיג'ו צרפת,2026-01-23,2025-01-21,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.5 סולר,2022,100209,אוטומטי,אפור כהה,78900,84266102,פיג'ו צרפת,2026-03-29,2025-03-09,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,3008 ACTIVE 1.5 סולר,2022,150739,אוטומטי,אפור פלדה,69900,84267302,פיג'ו צרפת,2026-03-30,2025-03-23,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,308 SW ACTIVE 1.2 סטיישן,2016,124753,אוטומטי,אפור,17900,4572339,פיג'ו צרפת,2026-07-24,2025-06-26,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,109584,אוטומטי,אפור כהה,88900,23009603,פיג'ו צרפת,2026-03-01,2025-02-05,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,132375,אוטומטי,אפור כהה,85900,23017503,פיג'ו צרפת,2026-02-28,2025-02-02,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,144702,אוטומטי,לבן,80900,23010103,פיג'ו צרפת,2026-02-28,2025-02-19,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,157101,אוטומטי,לבן,78900,23020903,פיג'ו צרפת,2026-02-28,2025-02-19,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,171841,אוטומטי,אפור פלדה,78900,35131103,פיג'ו צרפת,2026-04-08,2025-03-20,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,87233,אוטומטי,אפור כהה,93900,22844203,פיג'ו צרפת,2026-03-05,2025-01-30,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,89777,אוטומטי,אפור פלדה,93900,23010603,פיג'ו צרפת,2026-02-28,2025-02-11,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,89977,אוטומטי,לבן,94900,35131203,פיג'ו צרפת,2026-04-09,2025-03-20,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,92107,אוטומטי,אפור פלדה,93900,22845603,פיג'ו צרפת,2026-03-07,2025-03-04,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2023,96946,אוטומטי,לבן,93900,22845003,פיג'ו צרפת,2026-03-07,2025-02-27,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2022,109818,אוטומטי,לבן פנינה,77900,75189502,פיג'ו צרפת,2026-02-27,2025-01-08,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2022,90018,אוטומטי,לבן פנינה,84900,84502302,פיג'ו צרפת,2026-05-11,2025-05-07,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,5008 ACTIVE 1.2,2022,92552,אוטומטי,לבן,82900,75189702,פיג'ו צרפת,2026-02-27,2025-01-03,ליסינג,225/55R18,225/55R18
2025-12-07 05:15:40.486609+00:00,פיג'ו,ACTIVE 2008 פנאי-שטח בנזין אוטומטי 1199,2021,78500,אוטומטי,לבן,65000,38834402,פיג'ו ספרד,2026-04-13,2025-04-23,סוחר,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,קיה,ספורטאז' URBAN 1.6,2021,128617,אוטומטי,אפור כהה,69900,74019902,קיה סלובקיה,2025-11-14,2025-03-18,ליסינג,215/70R16,215/70R16
2025-12-07 05:15:40.486609+00:00,קיה,ספורטאז' URBAN 1.6,2021,141982,אוטומטי,לבן,64900,65221402,קיה סלובקיה,2025-08-14,2024-08-08,ליסינג,215/70R16,215/70R16
2025-12-07 05:15:40.486609+00:00,קיה,ספורטאז' URBAN 2.0,2020,104831,אוטומטי,לבן,83900,25781302,קיה סלובקיה,2026-10-24,2025-09-05,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,קיה,ספורטאז' URBAN TOP 1.6,2021,128816,אוטומטי,כסף כהה,83900,40865802,קיה סלובקיה,2026-02-13,2025-02-04,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX 1.2,2024,23197,אוטומטי,לבן,83900,84757703,קיה קוריאה,2026-10-05,2024-10-06,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX 1.2,2024,26441,אוטומטי,כסף,80900,68275503,קיה קוריאה,2026-05-06,2024-05-07,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX 1.2,2022,65542,אוטומטי,לבן,66900,27002403,קיה קוריאה,2026-11-02,2025-10-12,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX 1.2,2022,72144,אוטומטי,לבן,65900,27002703,קיה קוריאה,2026-10-25,2025-09-03,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX 1.2,2022,72250,אוטומטי,אפור,66900,27002103,קיה קוריאה,2026-11-02,2025-10-16,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX 1.2,2022,79502,אוטומטי,לבן,63900,17508003,קיה קוריאה,2026-08-28,2025-07-28,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX 1.2,2022,84451,אוטומטי,כסף,63900,17507803,קיה קוריאה,2026-08-28,2025-07-09,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX 1.2,2022,87737,אוטומטי,אפור,59900,17152303,קיה קוריאה,2026-07-25,2025-07-13,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,קיה,פיקנטו LX PLUS 1.2,2024,24502,אוטומטי,כסף,84900,84891603,קיה קוריאה,2026-10-26,2024-10-27,ליסינג,185/55R15,185/55R15
2025-12-07 05:15:40.486609+00:00,רנו,VAN L2H1 TRAFIC ואן/נוסעים סולר אוטומטי 1997,2021,217113,אוטומטי,לבן,79900,45050402,רנו צרפת,2026-02-24,2025-01-12,ליסינג,215/65R16,215/65R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2023,108553,אוטומטי,שנהב לבן,74900,32242403,רנו טורקיה,2026-01-24,2025-01-23,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2023,111467,אוטומטי,לבן,74900,32240603,רנו טורקיה,2026-01-18,2024-12-17,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2023,127029,אוטומטי,לבן,72900,32242203,רנו טורקיה,2026-01-28,2025-01-16,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2023,158687,אוטומטי,לבן,66900,32242603,רנו טורקיה,2026-02-04,2025-02-11,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2023,81405,אוטומטי,לבן,83900,32241403,רנו טורקיה,2026-01-08,2024-12-19,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2023,82878,אוטומטי,לבן,83900,32240703,רנו טורקיה,2026-01-18,2024-12-17,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2023,99785,אוטומטי,לבן,79900,32240803,רנו טורקיה,2026-01-11,2024-12-18,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2022,107404,אוטומטי,לבן,71900,12251503,רנו טורקיה,2025-10-18,2024-10-01,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2022,117541,אוטומטי,לבן,71900,12237703,רנו טורקיה,2025-10-02,2024-09-22,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2022,119043,אוטומטי,לבן,70900,12185403,רנו טורקיה,2025-09-11,2024-09-11,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2022,168705,אוטומטי,לבן,62900,12238803,רנו טורקיה,2025-10-05,2024-09-23,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2022,56240,אוטומטי,לבן,77900,12185303,רנו טורקיה,2026-09-11,2025-08-25,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2022,77198,אוטומטי,לבן,79900,12251403,רנו טורקיה,2026-10-18,2025-09-21,ליסינג,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,מגאן ZEN 1.5,2021,187120,אוטומטי,כסף,36900,42547002,רנו ספרד,2026-01-06,2025-01-07,סוחר,205/55R16,205/55R16
2025-12-07 05:15:40.486609+00:00,רנו,קלואס INTENSE 1.3,2022,64659,אוטומטי,אפור מטלי,89900,12255903,רנו ד.קוריאה,2025-10-24,2024-08-28,ליסינג,225/55R19,225/55R19
2025-12-07 05:15:40.486609+00:00,רנו,קלואס INTENSE 1.3,2022,74230,אוטומטי,שחור,84900,12255203,רנו ד.קוריאה,2026-10-24,2025-09-25,ליסינג,225/55R19,225/55R19
2025-12-07 05:15:40.486609+00:00,רנו,קלואס INTENSE 1.3,2022,79353,אוטומטי,אפור מטלי,84900,12255303,רנו ד.קוריאה,2026-10-24,2025-09-04,ליסינג,225/55R19,225/55R19
2025-12-07 05:15:40.486609+00:00,רנו,קלואס INTENSE 1.3,2022,87392,אוטומטי,שחור מטלי,86900,12255703,רנו ד.קוריאה,2025-10-19,2024-10-07,ליסינג,225/55R19,225/55R19
2025-12-07 05:15:40.486609+00:00,שברולט,איקווינוקס LT PLUS 1.5,2023,110596,אוטומטי,לבן,88900,80475302,שברולט מקסיקו,2026-01-16,2025-01-15,ליסינג,225/65R17,225/65R17
2025-12-07 05:15:40.486609+00:00,שברולט,איקווינוקס LT PLUS 1.5,2022,124498,אוטומטי,לבן,75900,80242702,שברולט מקסיקו,2026-08-06,2025-07-13,ליסינג,225/65R17,225/65R17
2025-12-07 05:15:40.486609+00:00,שברולט,איקווינוקס LT PLUS 1.5,2022,129639,אוטומטי,שחור,81900,80242902,שברולט מקסיקו,2025-08-03,2024-07-29,ליסינג,225/65R17,225/65R17
2025-12-07 05:15:40.486609+00:00,שברולט,איקווינוקס LT PLUS 1.5,2022,62480,אוטומטי,שחור,98900,80242802,שברולט מקסיקו,2026-08-03,2025-07-23,ליסינג,225/65R17,225/65R17
2025-12-07 05:15:40.486609+00:00,שברולט,איקווינוקס LT PLUS 1.5,2022,81555,אוטומטי,לבן,93900,80242602,שברולט מקסיקו,2026-08-06,2025-08-05,ליסינג,225/65R17,225/65R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LS 1.3,2022,78977,אוטומטי,לבן,81900,80249802,שברולט ד.קוריא,2026-07-31,2025-07-02,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2023,57657,אוטומטי,לבן,91900,80543002,שברולט ד.קוריא,2026-01-08,2025-01-16,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2023,77898,אוטומטי,לבן,87900,80547902,שברולט ד.קוריא,2026-01-08,2024-12-02,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2023,78172,אוטומטי,לבן,87900,80544902,שברולט ד.קוריא,2026-01-07,2024-11-24,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2023,81363,אוטומטי,שחור מטלי,87900,80550202,שברולט ד.קוריא,2026-01-07,2024-11-26,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2023,87132,אוטומטי,שחור מטלי,84900,80549702,שברולט ד.קוריא,2026-01-07,2024-11-27,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2023,93127,אוטומטי,לבן,84900,80543502,שברולט ד.קוריא,2026-01-07,2025-01-01,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,101527,אוטומטי,שחור מטלי,77900,80379402,שברולט ד.קוריא,2026-09-28,2025-09-04,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,102992,אוטומטי,שחור מטלי,77900,80339302,שברולט ד.קוריא,2026-09-20,2025-08-13,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,116870,אוטומטי,לבן,75900,51989902,שברולט ד.קוריא,2026-06-28,2025-05-07,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,117961,אוטומטי,שחור מטלי,77900,80378902,שברולט ד.קוריא,2026-09-28,2025-08-05,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,119419,אוטומטי,שחור מטלי,75900,80158002,שברולט ד.קוריא,2025-06-27,2024-06-06,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,119422,אוטומטי,לבן,75900,51991402,שברולט ד.קוריא,2026-06-14,2025-05-22,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,128730,אוטומטי,שחור מטלי,72900,80354002,שברולט ד.קוריא,2026-09-20,2025-08-04,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,130088,אוטומטי,שחור מטלי,71900,51901902,שברולט ד.קוריא,2026-05-28,2025-06-04,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,136304,אוטומטי,לבן,68900,80249902,שברולט ד.קוריא,2026-07-31,2025-07-01,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,155827,אוטומטי,אפור מטלי,66900,80354902,שברולט ד.קוריא,2026-09-19,2025-07-31,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,168453,אוטומטי,שחור מטלי,66900,80339202,שברולט ד.קוריא,2026-09-20,2025-08-17,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,50000,אוטומטי,אפור מטלי,81900,80354502,שברולט ד.קוריא,2026-09-20,2025-07-29,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,63960,אוטומטי,שחור מטלי,87900,80379302,שברולט ד.קוריא,2026-09-28,2025-08-04,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,67466,אוטומטי,אפור מטלי,83900,80354302,שברולט ד.קוריא,2026-09-20,2025-08-06,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,70033,אוטומטי,שחור מטלי,77900,80353902,שברולט ד.קוריא,2025-09-20,2024-08-13,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,70422,אוטומטי,אפור מטלי,83900,80354602,שברולט ד.קוריא,2026-09-19,2025-08-18,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,72832,אוטומטי,אפור מטלי,83900,80354802,שברולט ד.קוריא,2026-09-19,2025-08-06,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,78692,אוטומטי,שחור מטלי,83900,80379502,שברולט ד.קוריא,2026-09-28,2025-08-20,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,82463,אוטומטי,שחור מטלי,83900,80379002,שברולט ד.קוריא,2026-09-28,2025-08-10,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,88158,אוטומטי,אפור מטלי,80900,80379802,שברולט ד.קוריא,2026-09-28,2025-08-28,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,89559,אוטומטי,אפור מטלי,80900,80379902,שברולט ד.קוריא,2026-09-28,2025-08-21,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LT PLUS 1.3,2022,91510,אוטומטי,שחור מטלי,80900,80378802,שברולט ד.קוריא,2026-09-28,2025-08-06,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LTZ 1.3,2023,103425,אוטומטי,לבן,83900,80548902,שברולט ד.קוריא,2026-01-10,2025-01-01,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,טרייל בלייזר LTZ 1.3,2022,112447,אוטומטי,לבן,74900,80320702,שברולט ד.קוריא,2026-09-10,2025-09-09,ליסינג,225/60R17,225/60R17
2025-12-07 05:15:40.486609+00:00,שברולט,סוואנה TRAVEL קצר 2.8 אוט',2021,101608,אוטומטי,לבן,119900,51590802,,,,,,
